Year,Month,Day,Volcano Name,ID,Type,VEI,Latitude,Longitude
1975,3,27,Krakatau,15611,Eruptions,2.0,-6.102,105.42299999999999
1975,3,16,Raung,16142,Eruptions,1.0,-8.119,114.056
1975,1,16,Marapi,15468,Eruptions,2.0,-0.38,100.47399999999999
1975,2,24,Etna,13803,Eruptions,1.0,37.748000000000005,14.999
1975,2,12,Tongariro,14603,Eruptions,3.0,-39.157,175.632
1975,8,16,Kavachi,15163,Eruptions,1.0,-8.991,157.97899999999998
1976,9,3,Taal,16859,Eruptions,2.0,14.002,120.993
1976,8,23,Tongariro,14604,Eruptions,1.0,-39.157,175.632
1976,8,24,Kavachi,15164,Eruptions,1.0,-8.991,157.97899999999998
1976,8,29,San Cristobal,10882,Eruptions,1.0,12.702,-87.00399999999999
1976,9,15,Karangetang,16528,Eruptions,2.0,2.781,125.40700000000001
1976,12,18,White Island,14487,Eruptions,3.0,-37.52,177.18
1976,10,15,Akutan,20025,Eruptions,2.0,54.13399999999999,-165.986
1976,11,2,"Fournaise, Piton de la",14366,Eruptions,1.0,-21.244,55.708
1976,11,3,Telica,10929,Eruptions,1.0,12.606,-86.84
1976,12,2,San Miguel,10862,Eruptions,1.0,13.434000000000001,-88.26899999999999
1976,12,23,Nyamuragira,14068,Eruptions,1.0,-1.4080000000000001,29.2
1976,9,23,Sarychev Peak,18816,Eruptions,2.0,48.092,153.2
1976,7,8,Soufriere Guadeloupe,12368,Eruptions,2.0,16.044,-61.663999999999994
1976,9,12,Ruapehu,14644,Eruptions,1.0,-39.28,175.57
1976,6,7,Raung,16143,Eruptions,2.0,-8.119,114.056
1976,6,21,Poas,11175,Eruptions,2.0,10.2,-84.23299999999999
1976,1,1,Axial Seamount,20922,Eruptions,0.0,45.95,-130.0
1976,1,2,Long Island,14964,Eruptions,1.0,-5.358,147.12
1976,1,15,Gaua,15226,Eruptions,2.0,-14.27,167.5
1976,1,16,Ioto,18413,Eruptions,1.0,24.750999999999998,141.289
1976,1,16,Shishaldin,20086,Eruptions,2.0,54.756,-163.97
1976,1,4,Reventador,11445,Eruptions,2.0,-0.077,-77.656
1976,3,2,Kusatsu-Shiranesan,17842,Eruptions,1.0,36.618,138.528
1976,3,6,Ruapehu,14643,Eruptions,1.0,-39.28,175.57
1976,3,9,San Cristobal,10881,Eruptions,1.0,12.702,-87.00399999999999
1976,3,25,Bezymianny,19350,Eruptions,2.0,55.972,160.595
1976,4,2,Kuchinoerabujima,16978,Eruptions,2.0,30.443,130.217
1976,5,1,Lopevi,15311,Eruptions,1.0,-16.507,168.34599999999998
1976,1,22,Augustine,20272,Eruptions,4.0,59.363,-153.43
1977,9,11,Fuego,10730,Eruptions,2.0,14.472999999999999,-90.88
1977,7,4,Tongariro,14605,Eruptions,1.0,-39.157,175.632
1977,7,16,Ruapehu,14645,Eruptions,2.0,-39.28,175.57
1977,7,17,Kavachi,15166,Eruptions,1.0,-8.991,157.97899999999998
1977,8,2,Klyuchevskoy,19460,Eruptions,3.0,56.056000000000004,160.642
1977,8,7,Toya,18601,Eruptions,3.0,42.544,140.839
1977,8,16,Ambrym,15279,Eruptions,2.0,-16.25,168.12
1977,9,13,Kilauea,10114,Eruptions,0.0,19.421,-155.287
1977,12,10,Macdonald,10315,Eruptions,0.0,-28.98,-140.25
1977,10,16,San Cristobal,10883,Eruptions,2.0,12.702,-87.00399999999999
1977,10,17,Monowai,14705,Eruptions,0.0,-25.886999999999997,-177.188
1977,10,24,"Fournaise, Piton de la",14368,Eruptions,1.0,-21.244,55.708
1977,11,11,Kick 'em Jenny,12465,Eruptions,0.0,12.3,-61.64
1977,11,16,Mahawu,16470,Eruptions,0.0,1.3519999999999999,124.865
1977,12,7,Azumayama,17937,Eruptions,1.0,37.735,140.244
1977,12,16,Colima,10460,Eruptions,1.0,19.514,-103.62
1977,12,18,Poas,11177,Eruptions,2.0,10.2,-84.23299999999999
1977,10,3,Taal,16860,Eruptions,2.0,14.002,120.993
1977,6,9,Raung,16144,Eruptions,2.0,-8.119,114.056
1977,4,27,Krafla,12949,Eruptions,1.0,65.715,-16.727999999999998
1977,4,16,Monowai,14704,Eruptions,0.0,-25.886999999999997,-177.188
1977,1,10,Nyiragongo,14101,Eruptions,1.0,-1.52,29.25
1977,1,14,Kick 'em Jenny,12464,Eruptions,0.0,12.3,-61.64
1977,5,16,Poas,11176,Eruptions,1.0,10.2,-84.23299999999999
1977,1,26,Villarrica,12166,Eruptions,1.0,-39.42,-71.93
1977,2,22,Kavachi,15165,Eruptions,1.0,-8.991,157.97899999999998
1977,3,3,Irazu,11231,Eruptions,1.0,9.979,-83.852
1977,3,3,Fuego,10729,Eruptions,1.0,14.472999999999999,-90.88
1977,3,6,Seguam,19780,Eruptions,1.0,52.315,-172.51
1977,1,20,Ambrym,15278,Eruptions,2.0,-16.25,168.12
1977,3,23,Fernandina,11669,Eruptions,1.0,-0.37,-91.55
1977,3,24,"Fournaise, Piton de la",14367,Eruptions,0.0,-21.244,55.708
1977,3,25,Bezymianny,19351,Eruptions,3.0,55.972,160.595
1977,3,30,Ukinrek Maars,20206,Eruptions,3.0,57.832,-156.51
1977,4,4,Concepcion,11065,Eruptions,2.0,11.538,-85.62200000000001
1977,4,5,Karthala,14203,Eruptions,1.0,-11.75,43.38
1977,4,11,Asosan,17338,Eruptions,2.0,32.884,131.10399999999998
1977,4,13,Gaua,15227,Eruptions,2.0,-14.27,167.5
1977,3,19,Purace,11339,Eruptions,2.0,2.32,-76.4
1978,7,10,Krakatau,15612,Eruptions,1.0,-6.102,105.42299999999999
1978,6,27,Kanlaon,16734,Eruptions,2.0,10.412,123.132
1978,7,29,Bulusan,16764,Eruptions,2.0,12.769,124.056
1978,8,8,Fernandina,11670,Eruptions,2.0,-0.37,-91.55
1978,9,8,Bezymianny,19352,Eruptions,2.0,55.972,160.595
1978,11,22,Lopevi,15312,Eruptions,2.0,-16.507,168.34599999999998
1978,9,25,Akutan,20027,Eruptions,2.0,54.13399999999999,-165.986
1978,11,7,Ardoukoba,13946,Eruptions,1.0,11.58,42.47
1978,12,11,Ioto,18414,Eruptions,1.0,24.750999999999998,141.289
1978,12,12,Shikotsu,18632,Eruptions,1.0,42.688,141.38
1978,9,22,Poas,11178,Eruptions,1.0,10.2,-84.23299999999999
1978,6,21,Kavachi,15167,Eruptions,2.0,-8.991,157.97899999999998
1978,7,20,Chachadake [Tiatia],18742,Eruptions,2.0,44.353,146.252
1978,5,14,Shikotsu,18631,Eruptions,1.0,42.688,141.38
1978,6,16,Lautaro,12321,Eruptions,1.0,-49.019,-73.50399999999999
1978,1,6,Didicas,16878,Eruptions,2.0,19.077,122.20200000000001
1978,1,16,Raung,16145,Eruptions,1.0,-8.119,114.056
1978,2,4,Westdahl,20044,Eruptions,3.0,54.516000000000005,-164.65
1978,2,8,Shishaldin,20087,Eruptions,2.0,54.756,-163.97
1978,2,16,Monowai,14706,Eruptions,0.0,-25.886999999999997,-177.188
1978,3,7,Mayon,16805,Eruptions,2.0,13.257,123.685
1978,2,23,Okataina,14525,Eruptions,1.0,-38.12,176.5
1978,2,22,Karangetang,16529,Eruptions,1.0,2.781,125.40700000000001
1978,3,30,Concepcion,11066,Eruptions,2.0,11.538,-85.62200000000001
1978,4,29,Etna,13804,Eruptions,2.0,37.748000000000005,14.999
1978,5,7,Ulawun,15053,Eruptions,3.0,-5.05,151.33
1979,6,30,Ruapehu,14646,Eruptions,1.0,-39.28,175.57
1979,7,2,Peuet Sague,15392,Eruptions,2.0,4.9030000000000005,96.289
1979,7,2,Lopevi,15313,Eruptions,2.0,-16.507,168.34599999999998
1979,7,2,Epi,15095,Eruptions,0.0,-16.68,168.37
1979,7,3,Etna,13805,Eruptions,2.0,37.748000000000005,14.999
1979,7,15,Krakatau,15613,Eruptions,2.0,-6.102,105.42299999999999
1979,9,8,Poas,11179,Eruptions,1.0,10.2,-84.23299999999999
1979,9,30,Macdonald,10316,Eruptions,0.0,-28.98,-140.25
1979,6,6,Ambrym,15281,Eruptions,2.0,-16.25,168.12
1979,10,15,Llaima,12065,Eruptions,2.0,-38.692,-71.729
1979,10,28,Ontakesan,17457,Eruptions,2.0,35.893,137.48
1979,11,13,"Negra, Sierra",11712,Eruptions,3.0,-0.83,-91.17
1979,11,16,Kilauea,10115,Eruptions,0.0,19.421,-155.287
1979,12,27,Bulusan,16765,Eruptions,3.0,12.769,124.056
1979,9,18,Bezymianny,19354,Eruptions,2.0,55.972,160.595
1979,6,5,Asosan,17339,Eruptions,2.0,32.884,131.10399999999998
1979,7,16,Etna,13806,Eruptions,3.0,37.748000000000005,14.999
1979,5,28,"Fournaise, Piton de la",14369,Eruptions,1.0,-21.244,55.708
1979,5,31,Karangetang,16530,Eruptions,1.0,2.781,125.40700000000001
1979,1,12,Karkar,14948,Eruptions,2.0,-4.649,145.964
1979,1,26,Ambrym,15280,Eruptions,2.0,-16.25,168.12
1979,1,29,"Azul, Cerro",11728,Eruptions,2.0,-0.92,-91.40799999999999
1979,2,11,Bezymianny,19353,Eruptions,3.0,55.972,160.595
1979,2,16,Monowai,14707,Eruptions,1.0,-25.886999999999997,-177.188
1979,2,16,Kirishimayama,17161,Eruptions,1.0,31.934,130.862
1979,2,20,Dieng Volcanic Complex,15786,Eruptions,1.0,-7.2,109.87899999999999
1979,2,16,Shishaldin,20088,Eruptions,2.0,54.756,-163.97
1979,3,8,Arenales,12300,Eruptions,1.0,-47.2,-73.48
1979,4,13,Soufriere St. Vincent,12455,Eruptions,3.0,13.33,-61.18
1979,4,14,Carran-Los Venados,12189,Eruptions,2.0,-40.35,-72.07
1979,4,16,Chirinkotan,18828,Eruptions,2.0,48.98,153.48
1979,5,10,Lateiki,14765,Eruptions,2.0,-19.18,-174.87
1979,5,14,Curacoa,14776,Eruptions,1.0,-15.62,-173.67
1979,3,8,Lautaro,12322,Eruptions,2.0,-49.019,-73.50399999999999
1980,7,8,Etna,13807,Eruptions,3.0,37.748000000000005,14.999
1980,9,16,Marion Island,14413,Eruptions,1.0,-46.9,37.75
1980,8,7,Gareloi,19685,Eruptions,3.0,51.79,-178.794
1980,8,17,Hekla,12751,Eruptions,3.0,63.983000000000004,-19.666
1980,8,21,Bezymianny,19356,Eruptions,2.0,55.972,160.595
1980,8,23,Sheveluch,19580,Eruptions,1.0,56.653,161.36
1980,9,4,Gamalama,16667,Eruptions,2.0,0.8,127.33
1980,9,12,Poas,11180,Eruptions,1.0,10.2,-84.23299999999999
1980,9,24,Asosan,17340,Eruptions,1.0,32.884,131.10399999999998
1980,11,10,Macdonald,10318,Eruptions,0.0,-28.98,-140.25
1980,10,6,Ulawun,15054,Eruptions,3.0,-5.05,151.33
1980,10,7,Kavachi,15168,Eruptions,1.0,-8.991,157.97899999999998
1980,10,16,Callaqui,11997,Eruptions,1.0,-37.92,-71.45
1980,10,18,Ruapehu,14648,Eruptions,1.0,-39.28,175.57
1980,11,5,Paluweh,16270,Eruptions,2.0,-8.32,121.708
1980,11,8,Pavlof,20143,Eruptions,3.0,55.417,-161.894
1980,12,26,Poas,11181,Eruptions,1.0,10.2,-84.23299999999999
1980,7,6,Pavlof,20142,Eruptions,1.0,55.417,-161.894
1980,9,28,Kuchinoerabujima,16979,Eruptions,2.0,30.443,130.217
1980,7,3,Akutan,20028,Eruptions,2.0,54.13399999999999,-165.986
1980,8,8,Kanlaon,16735,Eruptions,2.0,10.412,123.132
1980,6,20,Villarrica,12167,Eruptions,2.0,-39.42,-71.93
1980,7,2,Gaua,15228,Eruptions,1.0,-14.27,167.5
1980,1,15,Ruapehu,14647,Eruptions,1.0,-39.28,175.57
1980,1,16,Monowai,14708,Eruptions,0.0,-25.886999999999997,-177.188
1980,2,12,Macdonald,10317,Eruptions,0.0,-28.98,-140.25
1980,3,11,Kilauea,10116,Eruptions,0.0,19.421,-155.287
1980,3,13,Ioto,18415,Eruptions,1.0,24.750999999999998,141.289
1980,3,15,Krakatau,15614,Eruptions,2.0,-6.102,105.42299999999999
1980,3,16,Krafla,12950,Eruptions,0.0,65.715,-16.727999999999998
1980,3,24,Karangetang,16531,Eruptions,1.0,2.781,125.40700000000001
1980,1,30,Nyamuragira,14069,Eruptions,3.0,-1.4080000000000001,29.2
1980,3,29,Marapi,15469,Eruptions,1.0,-0.38,100.47399999999999
1980,4,15,Lopevi,15314,Eruptions,3.0,-16.507,168.34599999999998
1980,4,18,Bezymianny,19355,Eruptions,3.0,55.972,160.595
1980,5,1,Makushin,19988,Eruptions,1.0,53.891000000000005,-166.923
1980,5,16,Ambrym,15282,Eruptions,3.0,-16.25,168.12
1980,5,24,Ekarma,18832,Eruptions,1.0,48.958,153.93
1980,6,15,Gorely,19024,Eruptions,3.0,52.559,158.03
1980,1,10,Tupungatito,20561,Eruptions,2.0,-33.425,-69.797
1980,6,5,Tengger Caldera,16056,Eruptions,2.0,-7.942,112.95
1980,3,27,St. Helens,20557,Eruptions,5.0,46.2,-122.18
1981,6,12,Bezymianny,19360,Eruptions,3.0,55.972,160.595
1981,6,15,Asosan,17341,Eruptions,1.0,32.884,131.10399999999998
1981,7,2,Dieng Volcanic Complex,15787,Eruptions,1.0,-7.2,109.87899999999999
1981,7,9,Gaua,15229,Eruptions,1.0,-14.27,167.5
1981,8,1,Fernandina,11671,Eruptions,0.0,-0.37,-91.55
1981,8,31,Guagua Pichincha,11491,Eruptions,1.0,-0.171,-78.598
1981,11,25,Telica,10931,Eruptions,2.0,12.606,-86.84
1981,10,25,Ruapehu,14649,Eruptions,1.0,-39.28,175.57
1981,11,18,Krafla,12952,Eruptions,0.0,65.715,-16.727999999999998
1981,11,25,Alaid,18888,Eruptions,2.0,50.861000000000004,155.565
1981,11,26,Etna,13810,Eruptions,2.0,37.748000000000005,14.999
1981,12,25,Nyamuragira,14070,Eruptions,3.0,-1.4080000000000001,29.2
1981,6,10,Chachadake [Tiatia],18743,Eruptions,2.0,44.353,146.252
1981,9,25,Pavlof,20145,Eruptions,3.0,55.417,-161.894
1981,5,16,Okataina,14526,Eruptions,1.0,-38.12,176.5
1981,4,9,Bulusan,16766,Eruptions,3.0,12.769,124.056
1981,4,27,Alaid,18887,Eruptions,4.0,50.861000000000004,155.565
1981,5,15,Pagan,18515,Eruptions,4.0,18.13,145.8
1981,1,25,Klyuchevskoy,19461,Eruptions,1.0,56.056000000000004,160.642
1981,1,26,Etna,13808,Eruptions,2.0,37.748000000000005,14.999
1981,1,30,Krafla,12951,Eruptions,0.0,65.715,-16.727999999999998
1981,2,3,"Fournaise, Piton de la",14370,Eruptions,2.0,-21.244,55.708
1981,2,20,Ambrym,15283,Eruptions,2.0,-16.25,168.12
1981,2,27,Shikotsu,18633,Eruptions,1.0,42.688,141.38
1981,2,16,Telica,10930,Eruptions,1.0,12.606,-86.84
1981,3,16,Poas,11182,Eruptions,1.0,10.2,-84.23299999999999
1981,3,17,Etna,13809,Eruptions,2.0,37.748000000000005,14.999
1981,3,24,Okmok,19848,Eruptions,3.0,53.43,-168.13
1981,3,30,Pavlof,20144,Eruptions,1.0,55.417,-161.894
1981,4,9,Hekla,12752,Eruptions,2.0,63.983000000000004,-19.666
1981,4,24,Krakatau,15615,Eruptions,1.0,-6.102,105.42299999999999
1981,3,4,Gamkonora,16593,Eruptions,1.0,1.38,127.53
1982,10,5,Akutan,20029,Eruptions,2.0,54.13399999999999,-165.986
1982,8,26,Soputan,16428,Eruptions,3.0,1.112,124.73700000000001
1982,8,28,Wolf,11690,Eruptions,1.0,0.02,-91.35
1982,9,25,Kilauea,10118,Eruptions,0.0,19.421,-155.287
1982,10,2,Asamayama,17806,Eruptions,1.0,36.406,138.523
1982,10,7,Klyuchevskoy,19464,Eruptions,2.0,56.056000000000004,160.642
1982,7,18,Raung,16146,Eruptions,3.0,-8.119,114.056
1982,10,24,Lopevi,15315,Eruptions,2.0,-16.507,168.34599999999998
1982,10,26,Kusatsu-Shiranesan,17843,Eruptions,1.0,36.618,138.528
1982,11,17,Iliboleng,16322,Eruptions,2.0,-8.342,123.258
1982,11,22,Chirpoi,18785,Eruptions,2.0,46.532,150.871
1982,11,28,Ioto,18417,Eruptions,1.0,24.750999999999998,141.289
1982,12,16,Marapi,15471,Eruptions,1.0,-0.38,100.47399999999999
1982,10,16,Cameroon,14132,Eruptions,2.0,4.203,9.17
1982,7,2,Cleft Segment,20718,Eruptions,0.0,44.83,-130.3
1982,1,15,Gareloi,19686,Eruptions,3.0,51.79,-178.794
1982,6,21,Nyiragongo,14104,Eruptions,1.0,-1.52,29.25
1982,1,15,Concepcion,11067,Eruptions,2.0,11.538,-85.62200000000001
1982,3,1,Macdonald,10319,Eruptions,0.0,-28.98,-140.25
1982,3,9,Ioto,18416,Eruptions,1.0,24.750999999999998,141.289
1982,3,10,Marapi,15470,Eruptions,1.0,-0.38,100.47399999999999
1982,3,16,Teahitia,10299,Eruptions,0.0,-17.564,-148.821
1982,3,24,Klyuchevskoy,19463,Eruptions,1.0,56.056000000000004,160.642
1982,3,28,"Chichon, El",10610,Eruptions,5.0,17.36,-93.228
1982,7,2,Karangetang,16532,Eruptions,1.0,2.781,125.40700000000001
1982,4,5,Galunggung,15721,Eruptions,4.0,-7.25,108.05799999999999
1982,4,7,Kavachi,15170,Eruptions,2.0,-8.991,157.97899999999998
1982,4,18,Gaua,15230,Eruptions,2.0,-14.27,167.5
1982,4,26,Asamayama,17805,Eruptions,2.0,36.406,138.523
1982,4,30,Kilauea,10117,Eruptions,0.0,19.421,-155.287
1982,5,16,Monowai,14709,Eruptions,0.0,-25.886999999999997,-177.188
1982,3,29,Alaid,18889,Eruptions,2.0,50.861000000000004,155.565
1983,7,26,Kusatsu-Shiranesan,17844,Eruptions,1.0,36.618,138.528
1983,8,9,Gamalama,16668,Eruptions,3.0,0.8,127.33
1983,8,17,Iliwerung,16348,Eruptions,1.0,-8.53,123.57
1983,9,14,Tangkuban Parahu,15683,Eruptions,1.0,-6.77,107.6
1983,10,3,Miyakejima,18272,Eruptions,3.0,34.094,139.526
1983,10,14,Villarrica,12168,Eruptions,1.0,-39.42,-71.93
1983,12,4,"Fournaise, Piton de la",14371,Eruptions,2.0,-21.244,55.708
1983,11,6,Ulawun,15055,Eruptions,1.0,-5.05,151.33
1983,11,11,Pavlof,20148,Eruptions,3.0,55.417,-161.894
1983,12,18,Teahitia,10301,Eruptions,0.0,-17.564,-148.821
1983,12,21,Tengger Caldera,16058,Eruptions,1.0,-7.942,112.95
1983,12,26,White Island,14489,Eruptions,2.0,-37.52,177.18
1983,7,18,Colo,16423,Eruptions,4.0,-0.162,121.601
1983,10,27,Macdonald,10321,Eruptions,0.0,-28.98,-140.25
1983,7,16,Asosan,17342,Eruptions,1.0,32.884,131.10399999999998
1983,7,12,Teahitia,10300,Eruptions,0.0,-17.564,-148.821
1983,1,1,"Lengai, Ol Doinyo",14023,Eruptions,2.0,-2.764,35.914
1983,7,11,Pavlof,20147,Eruptions,2.0,55.417,-161.894
1983,1,3,Kilauea,10119,Eruptions,3.0,19.421,-155.287
1983,2,6,Rincon de la Vieja,11099,Eruptions,1.0,10.83,-85.324
1983,3,14,Macdonald,10320,Eruptions,0.0,-28.98,-140.25
1983,3,16,Concepcion,11068,Eruptions,2.0,11.538,-85.62200000000001
1983,4,8,Asamayama,17807,Eruptions,2.0,36.406,138.523
1983,4,14,Niigata-Yakeyama,17547,Eruptions,1.0,36.921,138.036
1983,3,28,Etna,13811,Eruptions,1.0,37.748000000000005,14.999
1983,5,16,Karangetang,16533,Eruptions,3.0,2.781,125.40700000000001
1983,5,28,Grimsvotn,12838,Eruptions,2.0,64.416,-17.316
1983,6,2,Veniaminof,20167,Eruptions,3.0,56.17,-159.38
1983,6,25,Bulusan,16767,Eruptions,2.0,12.769,124.056
1983,7,2,Ambrym,15284,Eruptions,2.0,-16.25,168.12
1983,7,2,Marapi,15472,Eruptions,1.0,-0.38,100.47399999999999
1983,7,8,Okmok,19849,Eruptions,2.0,53.43,-168.13
1983,5,11,Iliboleng,16323,Eruptions,2.0,-8.342,123.258
1984,9,4,Krafla,12953,Eruptions,0.0,65.715,-16.727999999999998
1984,7,12,Cleveland,19808,Eruptions,1.0,52.825,-169.94400000000002
1984,7,20,Etna,13813,Eruptions,3.0,37.748000000000005,14.999
1984,8,4,Gorely,19025,Eruptions,2.0,52.559,158.03
1984,8,11,Villarrica,12169,Eruptions,2.0,-39.42,-71.93
1984,8,23,Ulawun,15056,Eruptions,1.0,-5.05,151.33
1984,9,9,Mayon,16806,Eruptions,3.0,13.257,123.685
1984,7,2,Ambrym,15285,Eruptions,2.0,-16.25,168.12
1984,10,25,Ruapehu,14651,Eruptions,1.0,-39.28,175.57
1984,11,15,Marapi,15474,Eruptions,1.0,-0.38,100.47399999999999
1984,11,29,Veniaminof,20168,Eruptions,2.0,56.17,-159.38
1984,12,16,Lascar,11863,Eruptions,0.0,-23.37,-67.73
1984,12,16,Concepcion,11069,Eruptions,2.0,11.538,-85.62200000000001
1984,12,22,"Ruiz, Nevado del",11289,Eruptions,1.0,4.8919999999999995,-75.324
1984,12,30,Ulawun,15057,Eruptions,1.0,-5.05,151.33
1984,10,16,Suwanosejima,16938,Eruptions,2.0,29.638,129.714
1984,6,3,Tinakula,15202,Eruptions,2.0,-10.386,165.804
1984,1,9,Galunggung,15722,Eruptions,1.0,-7.25,108.05799999999999
1984,5,12,Tengger Caldera,16059,Eruptions,1.0,-7.942,112.95
1984,5,24,Soputan,16429,Eruptions,3.0,1.112,124.73700000000001
1984,2,23,Nyamuragira,14071,Eruptions,2.0,-1.4080000000000001,29.2
1984,3,1,Home Reef,14770,Eruptions,3.0,-18.992,-174.775
1984,3,8,Kaitoku Seamount,18374,Eruptions,0.0,26.127,141.102
1984,3,10,Klyuchevskoy,19465,Eruptions,3.0,56.056000000000004,160.642
1984,3,17,Sheveluch,19581,Eruptions,2.0,56.653,161.36
1984,3,25,Mauna Loa,10226,Eruptions,0.0,19.475,-155.608
1984,2,5,Bezymianny,19361,Eruptions,3.0,55.972,160.595
1984,3,31,Rincon de la Vieja,11100,Eruptions,2.0,10.83,-85.324
1984,4,2,Ruapehu,14650,Eruptions,1.0,-39.28,175.57
1984,4,13,Asosan,17343,Eruptions,1.0,32.884,131.10399999999998
1984,4,20,Llaima,12066,Eruptions,2.0,-38.692,-71.729
1984,4,28,Etna,13812,Eruptions,1.0,37.748000000000005,14.999
1984,5,1,Akan,18700,Eruptions,1.0,43.38399999999999,144.013
1984,5,9,Paluweh,16271,Eruptions,2.0,-8.32,121.708
1984,3,30,Fernandina,11672,Eruptions,1.0,-0.37,-91.55
1985,8,16,Klyuchevskoy,19466,Eruptions,3.0,56.056000000000004,160.642
1985,8,23,Raung,16147,Eruptions,2.0,-8.119,114.056
1985,9,11,"Ruiz, Nevado del",11290,Eruptions,3.0,4.8919999999999995,-75.324
1985,9,16,Rincon de la Vieja,11101,Eruptions,1.0,10.83,-85.324
1985,9,16,Suwanosejima,16939,Eruptions,2.0,29.638,129.714
1985,10,5,Kanlaon,16737,Eruptions,1.0,10.412,123.132
1985,11,17,Ulawun,15058,Eruptions,3.0,-5.05,151.33
1985,11,15,Ruapehu,14653,Eruptions,1.0,-39.28,175.57
1985,11,16,San Miguel,10863,Eruptions,1.0,13.434000000000001,-88.26899999999999
1985,7,30,Sangeang Api,16251,Eruptions,3.0,-8.2,119.07
1985,12,2,Concepcion,11070,Eruptions,1.0,11.538,-85.62200000000001
1985,12,9,Kavachi,15171,Eruptions,1.0,-8.991,157.97899999999998
1985,12,19,Etna,13815,Eruptions,1.0,37.748000000000005,14.999
1985,7,2,Colima,10470,Eruptions,1.0,19.514,-103.62
1985,3,21,Niuafo'ou,14798,Eruptions,0.0,-15.6,-175.63
1985,6,19,Tokachidake,18659,Eruptions,1.0,43.418,142.686
1985,7,2,"Misti, El",11774,Eruptions,1.0,-16.294,-71.40899999999999
1985,1,6,Jan Mayen,12972,Eruptions,0.0,71.082,-8.155
1985,1,10,Teahitia,10302,Eruptions,0.0,-17.564,-148.821
1985,2,3,Paluweh,16272,Eruptions,1.0,-8.32,121.708
1985,3,8,Etna,13814,Eruptions,1.0,37.748000000000005,14.999
1985,3,13,Kanlaon,16736,Eruptions,1.0,10.412,123.132
1985,1,14,Heard,14405,Eruptions,2.0,-53.106,73.513
1985,5,19,Soputan,16430,Eruptions,2.0,1.112,124.73700000000001
1985,5,21,Ruapehu,14652,Eruptions,1.0,-39.28,175.57
1985,5,26,Sheveluch,19582,Eruptions,2.0,56.653,161.36
1985,6,12,Bezymianny,19362,Eruptions,3.0,55.972,160.595
1985,6,14,"Fournaise, Piton de la",14372,Eruptions,1.0,-21.244,55.708
1985,5,16,Guagua Pichincha,11492,Eruptions,1.0,-0.171,-78.598
1986,7,5,Sorikmarapi,15414,Eruptions,1.0,0.6859999999999999,99.539
1986,7,5,Kavachi,15172,Eruptions,1.0,-8.991,157.97899999999998
1986,7,16,Nyamuragira,14073,Eruptions,2.0,-1.4080000000000001,29.2
1986,8,6,Dieng Volcanic Complex,15788,Eruptions,1.0,-7.2,109.87899999999999
1986,8,16,Cleft Segment,20719,Eruptions,0.0,44.83,-130.3
1986,9,1,Sarychev Peak,18817,Eruptions,1.0,48.092,153.2
1986,9,14,Lascar,11864,Eruptions,3.0,-23.37,-67.73
1986,10,10,Merapi,15917,Eruptions,2.0,-7.54,110.446
1986,11,13,Ambrym,15286,Eruptions,2.0,-16.25,168.12
1986,10,30,Etna,13817,Eruptions,2.0,37.748000000000005,14.999
1986,7,2,Peuet Sague,15375,Eruptions,2.0,4.9030000000000005,96.289
1986,11,15,Izu-Oshima,18242,Eruptions,3.0,34.724000000000004,139.394
1986,11,18,Chikurachki,18854,Eruptions,4.0,50.324,155.461
1986,11,18,Okmok,19850,Eruptions,2.0,53.43,-168.13
1986,11,27,Klyuchevskoy,19468,Eruptions,4.0,56.056000000000004,160.642
1986,12,5,Bezymianny,19364,Eruptions,3.0,55.972,160.595
1986,12,16,Sabancaya,11747,Eruptions,1.0,-15.787,-71.857
1986,10,11,Chirinkotan,18829,Eruptions,1.0,48.98,153.48
1986,7,2,CoAxial Segment,20711,Eruptions,0.0,46.52,-129.58
1986,12,31,Rincon de la Vieja,11102,Eruptions,1.0,10.83,-85.324
1986,6,15,Rumble III,14675,Eruptions,0.0,-35.745,178.47799999999998
1986,6,16,Monowai,14710,Eruptions,0.0,-25.886999999999997,-177.188
1986,1,18,Fukutoku-Oka-no-Ba,17600,Eruptions,2.0,24.285,141.481
1986,1,20,Tupungatito,11898,Eruptions,1.0,-33.425,-69.797
1986,2,8,Ruapehu,14654,Eruptions,1.0,-39.28,175.57
1986,2,16,Tacana,10621,Eruptions,1.0,15.132,-92.109
1986,3,16,Etna,13816,Eruptions,2.0,37.748000000000005,14.999
1986,3,18,Akutan,20030,Eruptions,2.0,54.13399999999999,-165.986
1986,3,19,Shishaldin,20090,Eruptions,2.0,54.756,-163.97
1986,3,22,Lokon-Empung,16457,Eruptions,2.0,1.358,124.792
1986,2,1,White Island,14490,Eruptions,3.0,-37.52,177.18
1986,3,27,Augustine,20262,Eruptions,4.0,59.363,-153.43
1986,3,28,Sheveluch,19583,Eruptions,3.0,56.653,161.36
1986,4,16,Pavlof,20149,Eruptions,3.0,55.417,-161.894
1986,4,28,Cleveland,19810,Eruptions,2.0,52.825,-169.94400000000002
1986,5,16,Macdonald,10322,Eruptions,0.0,-28.98,-140.25
1986,5,25,Alaid,18890,Eruptions,2.0,50.861000000000004,155.565
1986,5,28,Iliboleng,16324,Eruptions,1.0,-8.342,123.258
1986,6,3,Kanlaon,16738,Eruptions,2.0,10.412,123.132
1986,6,8,Klyuchevskoy,19467,Eruptions,2.0,56.056000000000004,160.642
